%Time(s);X-Position (X[2]);Y-Position (X[1]);Input U
6.57000000e+01;-1.12167485e+00;1.18138388e+00;7.39359554e-01
6.57100000e+01;-1.10984724e+00;1.19036818e+00;7.39312219e-01
6.57200000e+01;-1.09792956e+00;1.19944999e+00;7.39264886e-01
6.57300000e+01;-1.08592083e+00;1.20863101e+00;7.39217555e-01
6.57400000e+01;-1.07382005e+00;1.21791291e+00;7.39170226e-01
6.57500000e+01;-1.06162621e+00;1.22729737e+00;7.39122899e-01
6.57600000e+01;-1.04933828e+00;1.23678604e+00;7.39075575e-01
6.57700000e+01;-1.03695522e+00;1.24638057e+00;7.39028252e-01
6.57800000e+01;-1.02447595e+00;1.25608258e+00;7.38980932e-01
6.57900000e+01;-1.01189940e+00;1.26589368e+00;7.38933614e-01
6.58000000e+01;-9.99224481e-01;1.27581544e+00;7.38886298e-01
6.58100000e+01;-9.86450073e-01;1.28584942e+00;7.38838984e-01
6.58200000e+01;-9.73575053e-01;1.29599716e+00;7.38791672e-01
6.58300000e+01;-9.60598279e-01;1.30626015e+00;7.38744362e-01
6.58400000e+01;-9.47518594e-01;1.31663988e+00;7.38697054e-01
6.58500000e+01;-9.34334827e-01;1.32713777e+00;7.38649749e-01
6.58600000e+01;-9.21045794e-01;1.33775523e+00;7.38602445e-01
6.58700000e+01;-9.07650295e-01;1.34849362e+00;7.38555144e-01
6.58800000e+01;-8.94147118e-01;1.35935423e+00;7.38507844e-01
6.58900000e+01;-8.80535038e-01;1.37033835e+00;7.38460547e-01
6.59000000e+01;-8.66812818e-01;1.38144717e+00;7.38413252e-01
6.59100000e+01;-8.52979207e-01;1.39268186e+00;7.38365959e-01
6.59200000e+01;-8.39032945e-01;1.40404351e+00;7.38318668e-01
6.59300000e+01;-8.24972762e-01;1.41553313e+00;7.38271380e-01
6.59400000e+01;-8.10797374e-01;1.42715170e+00;7.38224093e-01
6.59500000e+01;-7.96505493e-01;1.43890007e+00;7.38176809e-01
6.59600000e+01;-7.82095819e-01;1.45077904e+00;7.38129526e-01
6.59700000e+01;-7.67567046e-01;1.46278933e+00;7.38082246e-01
6.59800000e+01;-7.52917861e-01;1.47493153e+00;7.38034968e-01
6.59900000e+01;-7.38146944e-01;1.48720616e+00;7.37987692e-01
6.60000000e+01;-7.23252974e-01;1.49961361e+00;7.37940418e-01
6.60100000e+01;-7.08234622e-01;1.51215417e+00;7.37893146e-01
6.60200000e+01;-6.93090560e-01;1.52482800e+00;7.37845876e-01
6.60300000e+01;-6.77819458e-01;1.53763510e+00;7.37798608e-01
6.60400000e+01;-6.62419986e-01;1.55057538e+00;7.37751343e-01
6.60500000e+01;-6.46890815e-01;1.56364857e+00;7.37704079e-01
6.60600000e+01;-6.31230622e-01;1.57685424e+00;7.37656818e-01
6.60700000e+01;-6.15438086e-01;1.59019179e+00;7.37609559e-01
6.60800000e+01;-5.99511895e-01;1.60366045e+00;7.37562302e-01
6.60900000e+01;-5.83450743e-01;1.61725926e+00;7.37515047e-01
6.61000000e+01;-5.67253337e-01;1.63098705e+00;7.37467794e-01
6.61100000e+01;-5.50918395e-01;1.64484245e+00;7.37420543e-01
6.61200000e+01;-5.34444650e-01;1.65882385e+00;7.37373295e-01
6.61300000e+01;-5.17830852e-01;1.67292942e+00;7.37326048e-01
6.61400000e+01;-5.01075770e-01;1.68715706e+00;7.37278804e-01
6.61500000e+01;-4.84178197e-01;1.70150443e+00;7.37231561e-01
6.61600000e+01;-4.67136947e-01;1.71596888e+00;7.37184321e-01
6.61700000e+01;-4.49950865e-01;1.73054751e+00;7.37137083e-01
6.61800000e+01;-4.32618824e-01;1.74523709e+00;7.37089847e-01
6.61900000e+01;-4.15139731e-01;1.76003407e+00;7.37042613e-01
6.62000000e+01;-3.97512531e-01;1.77493456e+00;7.36995381e-01
6.62100000e+01;-3.79736208e-01;1.78993433e+00;7.36948152e-01
6.62200000e+01;-3.61809791e-01;1.80502877e+00;7.36900924e-01
6.62300000e+01;-3.43732355e-01;1.82021290e+00;7.36853699e-01
6.62400000e+01;-3.25503027e-01;1.83548132e+00;7.36806475e-01
6.62500000e+01;-3.07120990e-01;1.85082822e+00;7.36759254e-01
6.62600000e+01;-2.88585487e-01;1.86624735e+00;7.36712035e-01
6.62700000e+01;-2.69895825e-01;1.88173200e+00;7.36664818e-01
6.62800000e+01;-2.51051378e-01;1.89727501e+00;7.36617603e-01
6.62900000e+01;-2.32051598e-01;1.91286871e+00;7.36570390e-01
6.63000000e+01;-2.12896011e-01;1.92850493e+00;7.36523180e-01
6.63100000e+01;-1.93584229e-01;1.94417496e+00;7.36475971e-01
6.63200000e+01;-1.74115953e-01;1.95986956e+00;7.36428764e-01
6.63300000e+01;-1.54490979e-01;1.97557894e+00;7.36381560e-01
6.63400000e+01;-1.34709201e-01;1.99129271e+00;7.36334358e-01
6.63500000e+01;-1.14770623e-01;2.00699990e+00;7.36287158e-01
6.63600000e+01;-9.46753557e-02;2.02268893e+00;7.36239960e-01
6.63700000e+01;-7.44236329e-02;2.03834758e+00;7.36192764e-01
6.63800000e+01;-5.40158106e-02;2.05396300e+00;7.36145570e-01
6.63900000e+01;-3.34523761e-02;2.06952169e+00;7.36098378e-01
6.64000000e+01;-1.27339544e-02;2.08500947e+00;7.36051189e-01
6.64100000e+01;8.13868535e-03;2.10041149e+00;7.36004001e-01
6.64200000e+01;2.91646227e-02;2.11571221e+00;7.35956816e-01
6.64300000e+01;5.03427795e-02;2.13089540e+00;7.35909632e-01
6.64400000e+01;7.16719123e-02;2.14594411e+00;7.35862451e-01
6.64500000e+01;9.31506059e-02;2.16084069e+00;7.35815272e-01
6.64600000e+01;1.14777266e-01;2.17556678e+00;7.35768095e-01
6.64700000e+01;1.36550112e-01;2.19010330e+00;7.35720920e-01
6.64800000e+01;1.58467169e-01;2.20443049e+00;7.35673748e-01
6.64900000e+01;1.80526264e-01;2.21852784e+00;7.35626577e-01
6.65000000e+01;2.02725014e-01;2.23237418e+00;7.35579408e-01
6.65100000e+01;2.25060825e-01;2.24594763e+00;7.35532242e-01
6.65200000e+01;2.47530878e-01;2.25922567e+00;7.35485078e-01
6.65300000e+01;2.70132130e-01;2.27218510e+00;7.35437916e-01
6.65400000e+01;2.92861301e-01;2.28480210e+00;7.35390755e-01
6.65500000e+01;3.15714872e-01;2.29705225e+00;7.35343597e-01
6.65600000e+01;3.38689079e-01;2.30891055e+00;7.35296442e-01
6.65700000e+01;3.61779905e-01;2.32035147e+00;7.35249288e-01
6.65800000e+01;3.84983076e-01;2.33134897e+00;7.35202136e-01
6.65900000e+01;4.08294056e-01;2.34187657e+00;7.35154987e-01
6.66000000e+01;4.31708043e-01;2.35190738e+00;7.35107839e-01
6.66100000e+01;4.55219968e-01;2.36141414e+00;7.35060694e-01
6.66200000e+01;4.78824484e-01;2.37036932e+00;7.35013551e-01
6.66300000e+01;5.02515971e-01;2.37874515e+00;7.34966410e-01
6.66400000e+01;5.26288532e-01;2.38651372e+00;7.34919271e-01
6.66500000e+01;5.50135989e-01;2.39364700e+00;7.34872134e-01
6.66600000e+01;5.74051884e-01;2.40011698e+00;7.34824999e-01
6.66700000e+01;5.98029482e-01;2.40589573e+00;7.34777866e-01
6.66800000e+01;6.22061769e-01;2.41095547e+00;7.34730736e-01
6.66900000e+01;6.46141453e-01;2.41526869e+00;7.34683607e-01
6.67000000e+01;6.70260972e-01;2.41880824e+00;7.34636481e-01
6.67100000e+01;6.94412492e-01;2.42154742e+00;7.34589357e-01
6.67200000e+01;7.18587916e-01;2.42346010e+00;7.34542234e-01
6.67300000e+01;7.42778890e-01;2.42452081e+00;7.34495114e-01
6.67400000e+01;7.66976808e-01;2.42470487e+00;7.34447996e-01
6.67500000e+01;7.91172820e-01;2.42398849e+00;7.34400881e-01
6.67600000e+01;8.15357846e-01;2.42234889e+00;7.34353767e-01
6.67700000e+01;8.39522580e-01;2.41976440e+00;7.34306655e-01
6.67800000e+01;8.63657507e-01;2.41621458e+00;7.34259546e-01
6.67900000e+01;8.87752912e-01;2.41168035e+00;7.34212438e-01
6.68000000e+01;9.11798896e-01;2.40614409e+00;7.34165333e-01
6.68100000e+01;9.35785393e-01;2.39958972e+00;7.34118230e-01
6.68200000e+01;9.59702180e-01;2.39200286e+00;7.34071129e-01
6.68300000e+01;9.83538899e-01;2.38337090e+00;7.34024030e-01
6.68400000e+01;1.00728507e+00;2.37368309e+00;7.33976933e-01
6.68500000e+01;1.03093013e+00;2.36293065e+00;7.33929838e-01
6.68600000e+01;1.05446342e+00;2.35110684e+00;7.33882746e-01
6.68700000e+01;1.07787422e+00;2.33820706e+00;7.33835655e-01
6.68800000e+01;1.10115178e+00;2.32422887e+00;7.33788567e-01
6.68900000e+01;1.12428535e+00;2.30917210e+00;7.33741480e-01
6.69000000e+01;1.14726416e+00;2.29303889e+00;7.33694396e-01
6.69100000e+01;1.17007749e+00;2.27583370e+00;7.33647314e-01
6.69200000e+01;1.19271467e+00;2.25756335e+00;7.33600234e-01
6.69300000e+01;1.21516511e+00;2.23823706e+00;7.33553156e-01
6.69400000e+01;1.23741831e+00;2.21786642e+00;7.33506080e-01
6.69500000e+01;1.25946391e+00;2.19646542e+00;7.33459007e-01
6.69600000e+01;1.28129169e+00;2.17405039e+00;7.33411935e-01
6.69700000e+01;1.30289161e+00;2.15063998e+00;7.33364866e-01
6.69800000e+01;1.32425382e+00;2.12625515e+00;7.33317798e-01
6.69900000e+01;1.34536869e+00;2.10091905e+00;7.33270733e-01
6.70000000e+01;1.36622684e+00;2.07465699e+00;7.33223670e-01
6.70100000e+01;1.38681913e+00;2.04749638e+00;7.33176609e-01
6.70200000e+01;1.40713672e+00;2.01946659e+00;7.33129550e-01
6.70300000e+01;1.42717107e+00;1.99059885e+00;7.33082493e-01
6.70400000e+01;1.44691394e+00;1.96092620e+00;7.33035439e-01
6.70500000e+01;1.46635746e+00;1.93048329e+00;7.32988386e-01
6.70600000e+01;1.48549407e+00;1.89930630e+00;7.32941336e-01
6.70700000e+01;1.50431662e+00;1.86743279e+00;7.32894287e-01
6.70800000e+01;1.52281831e+00;1.83490155e+00;7.32847241e-01
6.70900000e+01;1.54099274e+00;1.80175246e+00;7.32800197e-01
6.71000000e+01;1.55883392e+00;1.76802636e+00;7.32753155e-01
6.71100000e+01;1.57633626e+00;1.73376483e+00;7.32706115e-01
6.71200000e+01;1.59349459e+00;1.69901012e+00;7.32659077e-01
6.71300000e+01;1.61030417e+00;1.66380492e+00;7.32612041e-01
6.71400000e+01;1.62676069e+00;1.62819225e+00;7.32565007e-01
6.71500000e+01;1.64286025e+00;1.59221528e+00;7.32517976e-01
6.71600000e+01;1.65859940e+00;1.55591719e+00;7.32470946e-01
6.71700000e+01;1.67397512e+00;1.51934103e+00;7.32423919e-01
6.71800000e+01;1.68898480e+00;1.48252953e+00;7.32376894e-01
6.71900000e+01;1.70362628e+00;1.44552503e+00;7.32329871e-01
6.72000000e+01;1.71789781e+00;1.40836929e+00;7.32282850e-01
6.72100000e+01;1.73179804e+00;1.37110340e+00;7.32235831e-01
6.72200000e+01;1.74532605e+00;1.33376765e+00;7.32188814e-01
6.72300000e+01;1.75848130e+00;1.29640138e+00;7.32141800e-01
6.72400000e+01;1.77126365e+00;1.25904296e+00;7.32094787e-01
6.72500000e+01;1.78367333e+00;1.22172964e+00;7.32047777e-01
6.72600000e+01;1.79571095e+00;1.18449744e+00;7.32000768e-01
6.72700000e+01;1.80737746e+00;1.14738116e+00;7.31953762e-01
6.72800000e+01;1.81867415e+00;1.11041423e+00;7.31906758e-01
6.72900000e+01;1.82960265e+00;1.07362869e+00;7.31859756e-01
6.73000000e+01;1.84016491e+00;1.03705515e+00;7.31812756e-01
6.73100000e+01;1.85036315e+00;1.00072273e+00;7.31765758e-01
6.73200000e+01;1.86019990e+00;9.64659026e-01;7.31718762e-01
6.73300000e+01;1.86967795e+00;9.28890109e-01;7.31671769e-01
6.73400000e+01;1.87880034e+00;8.93440496e-01;7.31624777e-01
6.73500000e+01;1.88757037e+00;8.58333145e-01;7.31577788e-01
6.73600000e+01;1.89599153e+00;8.23589456e-01;7.31530800e-01
6.73700000e+01;1.90406754e+00;7.89229278e-01;7.31483815e-01
6.73800000e+01;1.91180230e+00;7.55270923e-01;7.31436832e-01
6.73900000e+01;1.91919989e+00;7.21731184e-01;7.31389851e-01
6.74000000e+01;1.92626455e+00;6.88625364e-01;7.31342872e-01
6.74100000e+01;1.93300069e+00;6.55967297e-01;7.31295896e-01
6.74200000e+01;1.93941280e+00;6.23769392e-01;7.31248921e-01
6.74300000e+01;1.94550554e+00;5.92042665e-01;7.31201948e-01
6.74400000e+01;1.95128365e+00;5.60796780e-01;7.31154978e-01
6.74500000e+01;1.95675196e+00;5.30040098e-01;7.31108010e-01
6.74600000e+01;1.96191538e+00;4.99779719e-01;7.31061043e-01
6.74700000e+01;1.96677889e+00;4.70021533e-01;7.31014079e-01
6.74800000e+01;1.97134753e+00;4.40770272e-01;7.30967117e-01
6.74900000e+01;1.97562637e+00;4.12029559e-01;7.30920157e-01
6.75000000e+01;1.97962051e+00;3.83801962e-01;7.30873200e-01
6.75100000e+01;1.98333509e+00;3.56089047e-01;7.30826244e-01
6.75200000e+01;1.98677524e+00;3.28891433e-01;7.30779290e-01
6.75300000e+01;1.98994610e+00;3.02208843e-01;7.30732339e-01
6.75400000e+01;1.99285282e+00;2.76040158e-01;7.30685389e-01
6.75500000e+01;1.99550051e+00;2.50383470e-01;7.30638442e-01
6.75600000e+01;1.99789426e+00;2.25236134e-01;7.30591497e-01
6.75700000e+01;2.00003916e+00;2.00594818e-01;7.30544554e-01
6.75800000e+01;2.00194023e+00;1.76455550e-01;7.30497613e-01
6.75900000e+01;2.00360247e+00;1.52813774e-01;7.30450674e-01
6.76000000e+01;2.00503082e+00;1.29664386e-01;7.30403737e-01
6.76100000e+01;2.00623017e+00;1.07001789e-01;7.30356803e-01
6.76200000e+01;2.00720536e+00;8.48199305e-02;7.30309870e-01
6.76300000e+01;2.00796115e+00;6.31123484e-02;7.30262940e-01
6.76400000e+01;2.00850225e+00;4.18722081e-02;7.30216011e-01
6.76500000e+01;2.00883329e+00;2.10923431e-02;7.30169085e-01
6.76600000e+01;2.00895885e+00;7.65290872e-04;7.30122161e-01
6.76700000e+01;2.00888339e+00;-1.91166721e-02;7.30075239e-01
6.76800000e+01;2.00861135e+00;-3.85614972e-02;7.30028319e-01
6.76900000e+01;2.00814703e+00;-5.75773321e-02;7.29981401e-01
6.77000000e+01;2.00749470e+00;-7.61724919e-02;7.29934486e-01
6.77100000e+01;2.00665851e+00;-9.43554305e-02;7.29887572e-01
6.77200000e+01;2.00564253e+00;-1.12134715e-01;7.29840660e-01
6.77300000e+01;2.00445078e+00;-1.29519002e-01;7.29793751e-01
6.77400000e+01;2.00308714e+00;-1.46517012e-01;7.29746844e-01
6.77500000e+01;2.00155544e+00;-1.63137512e-01;7.29699939e-01
6.77600000e+01;1.99985940e+00;-1.79389294e-01;7.29653036e-01
6.77700000e+01;1.99800268e+00;-1.95281154e-01;7.29606135e-01
6.77800000e+01;1.99598883e+00;-2.10821882e-01;7.29559236e-01
6.77900000e+01;1.99382131e+00;-2.26020239e-01;7.29512339e-01
6.78000000e+01;1.99150351e+00;-2.40884947e-01;7.29465444e-01
6.78100000e+01;1.98903871e+00;-2.55424676e-01;7.29418552e-01
6.78200000e+01;1.98643014e+00;-2.69648031e-01;7.29371661e-01
6.78300000e+01;1.98368090e+00;-2.83563540e-01;7.29324773e-01
6.78400000e+01;1.98079403e+00;-2.97179648e-01;7.29277887e-01
6.78500000e+01;1.97777250e+00;-3.10504706e-01;7.29231003e-01
6.78600000e+01;1.97461916e+00;-3.23546962e-01;7.29184121e-01
6.78700000e+01;1.97133681e+00;-3.36314558e-01;7.29137241e-01
6.78800000e+01;1.96792815e+00;-3.48815521e-01;7.29090363e-01
6.78900000e+01;1.96439582e+00;-3.61057756e-01;7.29043487e-01
6.79000000e+01;1.96074236e+00;-3.73049048e-01;7.28996614e-01
6.79100000e+01;1.95697024e+00;-3.84797050e-01;7.28949742e-01
6.79200000e+01;1.95308187e+00;-3.96309288e-01;7.28902873e-01
6.79300000e+01;1.94907956e+00;-4.07593152e-01;7.28856005e-01
6.79400000e+01;1.94496556e+00;-4.18655894e-01;7.28809140e-01
6.79500000e+01;1.94074205e+00;-4.29504633e-01;7.28762277e-01
6.79600000e+01;1.93641114e+00;-4.40146346e-01;7.28715416e-01
6.79700000e+01;1.93197486e+00;-4.50587872e-01;7.28668557e-01
6.79800000e+01;1.92743518e+00;-4.60835910e-01;7.28621700e-01
6.79900000e+01;1.92279401e+00;-4.70897020e-01;7.28574846e-01
6.80000000e+01;1.91805318e+00;-4.80777622e-01;7.28527993e-01
6.80100000e+01;1.91321448e+00;-4.90483998e-01;7.28481143e-01
6.80200000e+01;1.90827961e+00;-5.00022291e-01;7.28434294e-01
6.80300000e+01;1.90325023e+00;-5.09398509e-01;7.28387448e-01
6.80400000e+01;1.89812792e+00;-5.18618524e-01;7.28340604e-01
6.80500000e+01;1.89291423e+00;-5.27688075e-01;7.28293762e-01
6.80600000e+01;1.88761064e+00;-5.36612770e-01;7.28246922e-01
6.80700000e+01;1.88221855e+00;-5.45398085e-01;7.28200084e-01
6.80800000e+01;1.87673936e+00;-5.54049370e-01;7.28153248e-01
6.80900000e+01;1.87117436e+00;-5.62571848e-01;7.28106415e-01
6.81000000e+01;1.86552482e+00;-5.70970620e-01;7.28059583e-01
6.81100000e+01;1.85979196e+00;-5.79250666e-01;7.28012754e-01
6.81200000e+01;1.85397695e+00;-5.87416846e-01;7.27965927e-01
6.81300000e+01;1.84808089e+00;-5.95473905e-01;7.27919101e-01
6.81400000e+01;1.84210486e+00;-6.03426475e-01;7.27872278e-01
6.81500000e+01;1.83604989e+00;-6.11279076e-01;7.27825457e-01
6.81600000e+01;1.82991694e+00;-6.19036121e-01;7.27778638e-01
6.81700000e+01;1.82370696e+00;-6.26701918e-01;7.27731822e-01
6.81800000e+01;1.81742084e+00;-6.34280669e-01;7.27685007e-01
6.81900000e+01;1.81105944e+00;-6.41776479e-01;7.27638194e-01
6.82000000e+01;1.80462356e+00;-6.49193354e-01;7.27591384e-01
6.82100000e+01;1.79811397e+00;-6.56535206e-01;7.27544575e-01
6.82200000e+01;1.79153141e+00;-6.63805855e-01;7.27497769e-01
6.82300000e+01;1.78487657e+00;-6.71009031e-01;7.27450965e-01
6.82400000e+01;1.77815011e+00;-6.78148376e-01;7.27404163e-01
6.82500000e+01;1.77135265e+00;-6.85227451e-01;7.27357363e-01
6.82600000e+01;1.76448478e+00;-6.92249732e-01;7.27310565e-01
6.82700000e+01;1.75754705e+00;-6.99218619e-01;7.27263769e-01
6.82800000e+01;1.75053999e+00;-7.06137432e-01;7.27216976e-01
6.82900000e+01;1.74346407e+00;-7.13009421e-01;7.27170184e-01
6.83000000e+01;1.73631975e+00;-7.19837761e-01;7.27123395e-01
6.83100000e+01;1.72910746e+00;-7.26625560e-01;7.27076607e-01
6.83200000e+01;1.72182758e+00;-7.33375858e-01;7.27029822e-01
6.83300000e+01;1.71448048e+00;-7.40091631e-01;7.26983039e-01
6.83400000e+01;1.70706649e+00;-7.46775794e-01;7.26936258e-01
6.83500000e+01;1.69958591e+00;-7.53431200e-01;7.26889479e-01
6.83600000e+01;1.69203902e+00;-7.60060645e-01;7.26842702e-01
6.83700000e+01;1.68442606e+00;-7.66666872e-01;7.26795927e-01
6.83800000e+01;1.67674727e+00;-7.73252566e-01;7.26749155e-01
6.83900000e+01;1.66900282e+00;-7.79820364e-01;7.26702384e-01
6.84000000e+01;1.66119289e+00;-7.86372853e-01;7.26655616e-01
6.84100000e+01;1.65331763e+00;-7.92912573e-01;7.26608849e-01
6.84200000e+01;1.64537714e+00;-7.99442017e-01;7.26562085e-01
6.84300000e+01;1.63737152e+00;-8.05963635e-01;7.26515323e-01
6.84400000e+01;1.62930084e+00;-8.12479838e-01;7.26468563e-01
6.84500000e+01;1.62116514e+00;-8.18992992e-01;7.26421805e-01
6.84600000e+01;1.61296444e+00;-8.25505430e-01;7.26375049e-01
6.84700000e+01;1.60469875e+00;-8.32019446e-01;7.26328295e-01
6.84800000e+01;1.59636803e+00;-8.38537298e-01;7.26281544e-01
6.84900000e+01;1.58797223e+00;-8.45061213e-01;7.26234794e-01
6.85000000e+01;1.57951130e+00;-8.51593385e-01;7.26188047e-01
6.85100000e+01;1.57098513e+00;-8.58135980e-01;7.26141302e-01
6.85200000e+01;1.56239362e+00;-8.64691133e-01;7.26094558e-01
6.85300000e+01;1.55373662e+00;-8.71260952e-01;7.26047817e-01
6.85400000e+01;1.54501399e+00;-8.77847520e-01;7.26001078e-01
6.85500000e+01;1.53622555e+00;-8.84452896e-01;7.25954341e-01
6.85600000e+01;1.52737110e+00;-8.91079114e-01;7.25907607e-01
6.85700000e+01;1.51845042e+00;-8.97728189e-01;7.25860874e-01
6.85800000e+01;1.50946329e+00;-9.04402112e-01;7.25814143e-01
6.85900000e+01;1.50040944e+00;-9.11102858e-01;7.25767415e-01
6.86000000e+01;1.49128859e+00;-9.17832379e-01;7.25720688e-01
6.86100000e+01;1.48210046e+00;-9.24592615e-01;7.25673964e-01
6.86200000e+01;1.47284473e+00;-9.31385487e-01;7.25627242e-01
6.86300000e+01;1.46352106e+00;-9.38212899e-01;7.25580522e-01
6.86400000e+01;1.45412910e+00;-9.45076746e-01;7.25533804e-01
6.86500000e+01;1.44466849e+00;-9.51978905e-01;7.25487088e-01
6.86600000e+01;1.43513882e+00;-9.58921242e-01;7.25440374e-01
6.86700000e+01;1.42553969e+00;-9.65905613e-01;7.25393662e-01
6.86800000e+01;1.41587068e+00;-9.72933861e-01;7.25346953e-01
6.86900000e+01;1.40613134e+00;-9.80007820e-01;7.25300245e-01
6.87000000e+01;1.39632120e+00;-9.87129316e-01;7.25253540e-01
6.87100000e+01;1.38643978e+00;-9.94300165e-01;7.25206837e-01
6.87200000e+01;1.37648659e+00;-1.00152217e+00;7.25160136e-01
6.87300000e+01;1.36646110e+00;-1.00879715e+00;7.25113437e-01
6.87400000e+01;1.35636277e+00;-1.01612688e+00;7.25066740e-01
6.87500000e+01;1.34619107e+00;-1.02351315e+00;7.25020045e-01
6.87600000e+01;1.33594540e+00;-1.03095775e+00;7.24973352e-01
6.87700000e+01;1.32562519e+00;-1.03846245e+00;7.24926661e-01
6.87800000e+01;1.31522983e+00;-1.04602903e+00;7.24879973e-01
6.87900000e+01;1.30475868e+00;-1.05365925e+00;7.24833286e-01
6.88000000e+01;1.29421112e+00;-1.06135487e+00;7.24786602e-01
6.88100000e+01;1.28358647e+00;-1.06911765e+00;7.24739920e-01
6.88200000e+01;1.27288407e+00;-1.07694935e+00;7.24693239e-01
6.88300000e+01;1.26210321e+00;-1.08485172e+00;7.24646561e-01
6.88400000e+01;1.25124318e+00;-1.09282649e+00;7.24599885e-01
6.88500000e+01;1.24030326e+00;-1.10087542e+00;7.24553211e-01
6.88600000e+01;1.22928269e+00;-1.10900023e+00;7.24506540e-01
6.88700000e+01;1.21818072e+00;-1.11720266e+00;7.24459870e-01
6.88800000e+01;1.20699655e+00;-1.12548444e+00;7.24413202e-01
6.88900000e+01;1.19572940e+00;-1.13384729e+00;7.24366537e-01
6.89000000e+01;1.18437844e+00;-1.14229293e+00;7.24319874e-01
6.89100000e+01;1.17294284e+00;-1.15082306e+00;7.24273212e-01
6.89200000e+01;1.16142175e+00;-1.15943939e+00;7.24226553e-01
6.89300000e+01;1.14981431e+00;-1.16814363e+00;7.24179896e-01
6.89400000e+01;1.13811962e+00;-1.17693745e+00;7.24133241e-01
6.89500000e+01;1.12633680e+00;-1.18582254e+00;7.24086588e-01
6.89600000e+01;1.11446491e+00;-1.19480056e+00;7.24039938e-01
6.89700000e+01;1.10250303e+00;-1.20387319e+00;7.23993289e-01
6.89800000e+01;1.09045020e+00;-1.21304206e+00;7.23946642e-01
6.89900000e+01;1.07830547e+00;-1.22230881e+00;7.23899998e-01
6.90000000e+01;1.06606783e+00;-1.23167506e+00;7.23853356e-01
6.90100000e+01;1.05373630e+00;-1.24114241e+00;7.23806715e-01
6.90200000e+01;1.04130986e+00;-1.25071245e+00;7.23760077e-01
6.90300000e+01;1.02878747e+00;-1.26038675e+00;7.23713441e-01
6.90400000e+01;1.01616810e+00;-1.27016685e+00;7.23666807e-01
6.90500000e+01;1.00345067e+00;-1.28005427e+00;7.23620175e-01
6.90600000e+01;9.90634118e-01;-1.29005050e+00;7.23573545e-01
6.90700000e+01;9.77717341e-01;-1.30015702e+00;7.23526918e-01
6.90800000e+01;9.64699236e-01;-1.31037526e+00;7.23480292e-01
6.90900000e+01;9.51578682e-01;-1.32070662e+00;7.23433669e-01
6.91000000e+01;9.38354544e-01;-1.33115247e+00;7.23387047e-01
6.91100000e+01;9.25025675e-01;-1.34171413e+00;7.23340428e-01
6.91200000e+01;9.11590913e-01;-1.35239289e+00;7.23293811e-01
6.91300000e+01;8.98049084e-01;-1.36318999e+00;7.23247196e-01
6.91400000e+01;8.84399003e-01;-1.37410661e+00;7.23200583e-01
6.91500000e+01;8.70639471e-01;-1.38514388e+00;7.23153972e-01
6.91600000e+01;8.56769281e-01;-1.39630289e+00;7.23107363e-01
6.91700000e+01;8.42787213e-01;-1.40758463e+00;7.23060757e-01
6.91800000e+01;8.28692037e-01;-1.41899006e+00;7.23014152e-01
6.91900000e+01;8.14482517e-01;-1.43052004e+00;7.22967550e-01
6.92000000e+01;8.00157405e-01;-1.44217538e+00;7.22920949e-01
6.92100000e+01;7.85715448e-01;-1.45395677e+00;7.22874351e-01
6.92200000e+01;7.71155385e-01;-1.46586484e+00;7.22827755e-01
6.92300000e+01;7.56475950e-01;-1.47790011e+00;7.22781161e-01
6.92400000e+01;7.41675870e-01;-1.49006300e+00;7.22734569e-01
6.92500000e+01;7.26753872e-01;-1.50235384e+00;7.22687979e-01
6.92600000e+01;7.11708677e-01;-1.51477281e+00;7.22641391e-01
6.92700000e+01;6.96539007e-01;-1.52731998e+00;7.22594805e-01
6.92800000e+01;6.81243582e-01;-1.53999531e+00;7.22548222e-01
6.92900000e+01;6.65821123e-01;-1.55279859e+00;7.22501640e-01
6.93000000e+01;6.50270355e-01;-1.56572948e+00;7.22455061e-01
6.93100000e+01;6.34590008e-01;-1.57878747e+00;7.22408484e-01
6.93200000e+01;6.18778814e-01;-1.59197189e+00;7.22361908e-01
6.93300000e+01;6.02835515e-01;-1.60528190e+00;7.22315335e-01
